Price,MBG,DAX
2018-06-12,0.014386289125436269,-4.752552644446228e-05
2018-06-13,-0.009351747037081581,0.0037524233827654716
2018-06-14,0.023376027915350445,0.016657220196249947
2018-06-15,-0.013863731210909792,-0.00739348652477008
2018-06-18,-0.009512296704440693,-0.013654054124191232
2018-06-19,-0.013536864579328362,-0.012240677680323992
2018-06-20,-0.00741651379713494,0.0013550107848033985
2018-06-21,-0.04413604308156218,-0.014539827601663169
2018-06-22,-0.003116974285719415,0.005404968565990843
2018-06-25,-0.02796265518728947,-0.024901812142878055
2018-06-26,-0.007878496068815043,-0.002937420529885521
2018-06-27,0.0,0.009296795538422756
2018-06-28,-0.007216216413303927,-0.013975681694070027
2018-06-29,-0.0018122524967329522,0.010519095410161718
2018-07-02,0.008129429156374277,-0.00552719859946081
2018-07-03,0.008777535822477598,0.009026646834363319
2018-07-04,0.005513470931126382,-0.002556422232041271
2018-07-05,0.03691226846517751,0.011837784679499114
2018-07-06,-0.007894319234212212,0.0025544321056105257
2018-07-09,0.0010330397317886676,0.0038114753040873373
2018-07-10,0.0042939128877598045,0.0052445571967803814
2018-07-11,-0.020255128755100993,-0.0154012621472072
2018-07-12,-0.0003497465279591045,0.006089102754816745
2018-07-13,0.0015730842187363094,0.003815720389990505
2018-07-16,-0.0029737956251980366,0.0016165460111997835
2018-07-17,0.006983273219711543,0.007970724757302032
2018-07-18,0.013478785004356618,0.008211665124148315
2018-07-19,0.006501090345986525,-0.006258834622353404
2018-07-20,-0.023814614462392688,-0.009891680120077946
2018-07-23,0.008347904609016568,-0.0010234659891706565
2018-07-24,0.024464551458385227,0.011159443753968764
2018-07-25,-0.02204281011647411,-0.008711186596687041
2018-07-26,0.02777235403807485,0.018111044484027693
2018-07-27,-0.003703686438272241,0.0039868114919692265
2018-07-30,0.0010113917803996912,-0.004848301601179692
2018-07-31,-0.0033753519540139915,0.0005702148384497101
2018-08-01,-0.015504336610268368,-0.00535971229944803
2018-08-02,-0.014353841713309539,-0.015086855077128355
2018-08-03,0.012979429786697985,0.005518608679808049
2018-08-06,0.0015463030322407478,-0.001392070166809129
2018-08-07,0.010927100963915122,0.003959418631722457
2018-08-08,0.00288258720807955,-0.001158970686994066
2018-08-09,-0.00033879306430603103,0.0033639621241407123
2018-08-10,-0.03166112997210802,-0.020060922050928652
2018-08-13,0.0005242072188601971,-0.005294701240826115
2018-08-14,-0.01372291742318611,1.0509334086442554e-05
2018-08-15,-0.025113444329056444,-0.0159746738519016
2018-08-16,0.00435021306434619,0.006078675284604167
2018-08-17,-0.006714555500382549,-0.002177718658888024
2018-08-20,0.006714555500382623,0.009840413523012743
2018-08-21,0.01043553561276444,0.004304172492170264
2018-08-22,-0.010254667930098476,9.769492421932743e-05
2018-08-23,-0.016225004568172382,-0.001625784314748394
2018-08-24,0.00622949087666325,0.002337588843294779
2018-08-27,0.02453655599740733,0.011534321486930158
2018-08-28,0.0033807227183392783,-0.0008688874685257958
2018-08-29,0.006550255503449502,0.0027310495356671536
2018-08-30,-0.0003530838670766637,-0.00538312831383838
2018-08-31,-0.016911565317950388,-0.010473914562356667
2018-09-03,-0.012647163128086109,-0.0014284970912403624
2018-09-04,-0.014652221410568439,-0.011092861419612
2018-09-05,0.001474887996480151,-0.013999841906102156
2018-09-06,0.0007367935103568349,-0.0071021294425965735
2018-09-07,0.0029411015111321685,0.00036628934645971384
2018-09-10,0.00036694827319816393,0.00223085323499545
2018-09-11,-0.008291196641769197,-0.0013416184785512307
2018-09-12,0.00884169433041027,0.005168647627988541
2018-09-13,0.010217065251776236,0.001930434438713242
2018-09-14,0.00813530797355683,0.005689065394827375
2018-09-17,-0.0023435229992510094,-0.0023054567260397817
2018-09-18,0.006476127715336234,0.005051512627598048
2018-09-19,0.009813659363750914,0.005033475855839581
2018-09-20,0.015678986971364453,0.0087561161175049
2018-09-21,0.006967397648167565,0.008433858166336256
2018-09-24,-0.026025777751471326,-0.006461207116801513
2018-09-25,-0.025075658428040975,0.0019283630235350164
2018-09-26,0.0016427021367198585,0.0009070471411972408
2018-09-27,0.013765836583568307,0.0040046171903752705
2018-09-28,-0.02255854789090271,-0.015303509431771705
2018-10-01,0.009704368736339586,0.0075084305329029995
2018-10-02,0.02020256538356039,-0.0041784288974312375
2018-10-04,0.007826517690372794,-0.0035415760148031807
2018-10-05,-0.014815088619816282,-0.010858953839340525
2018-10-08,-0.018329255051179095,-0.013694866330281235
2018-10-09,-0.0033021780398173653,0.0025128831992753905
2018-10-10,-0.01518258340225804,-0.022349841942033488
2018-10-11,-0.016933691714433395,-0.014893747745730043
2018-10-12,0.0035990146136830373,-0.001347607350164895
2018-10-15,0.0005669126974604307,0.007809764316388889
2018-10-16,0.005840899290477292,0.013885192689011496
2018-10-17,-0.008868899272901222,-0.005237593357361217
2018-10-18,-0.0066558855602784585,-0.010798166667566014
2018-10-19,-0.019653658066320568,-0.003057498955590293
2018-10-22,-0.011350519643933892,-0.0025556836201626252
2018-10-23,-0.006516035076267063,-0.02193725736355337
2018-10-24,-0.009554176451028849,-0.007357882492190291
2018-10-25,0.026641843480519064,0.010266459137881516
2018-10-26,0.00038945012264448393,-0.009463481781157346
2018-10-29,0.020424806846274127,0.011968526754728447
2018-10-30,-0.005930423437416274,-0.004251528873406227
2018-10-31,0.004594273942070288,0.014086076372356038
2018-11-01,0.004002628719815409,0.0018354192385314782
2018-11-02,0.010784272202677001,0.0043893602933579995
2018-11-05,-0.008504228405735698,-0.0020883231228668703
2018-11-06,-0.008003001407118527,-0.0009243204130578538
2018-11-07,0.0005738401822281469,0.008217360557882627
2018-11-08,-0.01930576884995009,-0.0044818179296438575
2018-11-09,-0.010582060426730799,0.000159594501545718
2018-11-12,-0.006919043807724418,-0.017827931102242955
2018-11-13,0.028936570417005078,0.012876876314021748
2018-11-14,0.007679059192386164,-0.005216538391905409
2018-11-15,-0.023803952986075374,-0.005170865775353425
2018-11-16,-0.011225847794382396,-0.0011165549651006071
2018-11-19,-0.0007927771188090216,-0.008541796854532002
2018-11-20,-0.013369395269341715,-0.0159682726450658
2018-11-21,0.021070219973485516,0.015935356823022145
2018-11-22,-0.008295572233290926,-0.009443066379283856
2018-11-23,0.004946206790031,0.004854226254915197
2018-11-26,0.02475506966217293,0.014372567399202672
2018-11-27,-0.024360535130595686,-0.004024865736610739
2018-11-28,-0.0013818347459368051,-0.000905031304617582
2018-11-29,0.0009873002143596925,-5.74776201536935e-05
2018-11-30,-0.019429759922932967,-0.0036346197372241827
2018-12-03,0.04437729287992996,0.018327536175951946
2018-12-04,-0.029298992217880904,-0.01141549193662086
2018-12-05,-0.00895964087167637,-0.011988314703397073
2018-12-06,-0.06379215260228835,-0.03537289986878641
2018-12-07,-0.003737507073636493,-0.002119594337981639
2018-12-10,-0.027440555551076194,-0.015508791867614237
2018-12-11,0.026584360140599124,0.014805910959780387
2018-12-12,0.015406789813248306,0.01371926973613773
2018-12-13,0.0025275035282918443,-0.00043282366186110855
2018-12-14,-0.0035823549129554823,-0.005408860705966626
2018-12-17,0.0010548513846635173,-0.008648678260042827
2018-12-18,-0.006771054594255136,-0.0029108388623128494
2018-12-19,0.0026505089494211482,0.002354601471902637
2018-12-20,-0.015148528501158208,-0.014511935955402941
2018-12-21,0.006428674485728498,0.002138931271181051
2018-12-27,-0.0335589594252551,-0.02401320084464331
2018-12-28,0.014038498899291539,0.01694846823704526
2019-01-02,-0.01448043785480561,0.0020086404132416756
2019-01-03,-0.010552789170279818,-0.015576962779350875
2019-01-04,0.049986045935510474,0.033143560874659556
2019-01-07,0.0019100471404536242,-0.0018480504783288307
2019-01-08,0.007183655947678223,0.005212655238772767
2019-01-09,0.029354551070574747,0.008235157870831438
2019-01-10,0.007637036667666473,0.002591763786506582
2019-01-11,-0.007841661997102336,-0.003129885160520475
2019-01-14,0.007537297739035553,-0.0029020181010943574
2019-01-15,0.003342994871245182,0.0032996514614766236
2019-01-16,0.008258709992243934,0.00361546841032851
2019-01-17,-0.01852583632238741,-0.0011551669793592534
2019-01-18,0.03917373679650213,0.025938702911361064
2019-01-21,-0.003345998810393811,-0.00620722160931234
2019-01-22,-0.002961902567845997,-0.004147328879993895
2019-01-23,-0.005751255805344417,-0.001675896561772502
2019-01-24,0.015981432544543397,0.005282454288942977
2019-01-25,0.028556878955992984,0.013529615299410078
2019-01-28,-0.007254536071292552,-0.006356072633514983
2019-01-29,-0.0036474431390944766,0.0007597712935873784
2019-01-30,-0.004432815105235545,-0.0033186734397881476
