Price,Close,High,Low,Open,Volume
Ticker,MBG.DE,MBG.DE,MBG.DE,MBG.DE,MBG.DE
Date,,,,,
2019-01-04,25.126405715942383,25.126405715942383,24.125511992432145,24.202915687356082,6123613
2019-01-07,25.1744441986084,25.489393660098695,24.91821587106122,25.353271289982477,3781141
2019-01-08,25.355939865112305,25.836368591117694,25.0116335091646,25.08903719354848,5145897
2019-01-09,26.111284255981445,26.554345472494536,25.612170486561716,25.726939282157147,7240874
2019-01-10,26.311460494995117,26.311460494995117,25.532098709947924,25.916441206215076,4595212
2019-01-11,26.105941772460938,26.439573777578794,25.68690277482407,26.42088877924412,5137097
2019-01-14,26.30345344543457,26.418222237324656,25.841707243445452,25.889751587744506,4100296
2019-01-15,26.39153289794922,26.946694335712095,26.26875589266003,26.476942349912736,4203925
2019-01-16,26.610395431518555,26.615732604030793,26.260749425860137,26.540999947638092,3439649
2019-01-17,26.1219539642334,26.332808965856653,25.98850264018716,26.290104248372597,4098807
2019-01-18,27.165555953979492,27.170893126314844,26.37284876050527,26.466263965839048,7010909
2019-01-21,27.074811935424805,27.21360292446728,26.973388504430574,27.19758895623079,2278056
2019-01-22,26.99473762512207,27.048119142569224,26.75986041730113,26.94669328012193,3278128
2019-01-23,26.839929580688477,27.021425250013145,26.59170702229357,27.010748458113117,3523902
2019-01-24,27.272315979003906,27.272315979003906,26.61573117599047,26.7438453436088,4167685
2019-01-25,28.062355041503906,28.137087695142277,27.50185401860568,27.50185401860568,5152211
2019-01-28,27.859512329101562,28.06769635554595,27.790116837538587,27.950258961321474,3242674
2019-01-29,27.758081436157227,28.0570120144162,27.469822752989412,27.678009171681076,3354289
2019-01-30,27.63530731201172,27.838154131773027,27.512530316764543,27.7580843072589,2446026
2019-01-31,27.576589584350586,28.110397409917717,27.20292141338495,27.81680396274127,4699285
2019-02-01,28.307905197143555,28.35594953859922,27.822139299997993,28.014311769332533,5938372
2019-02-04,27.848831176757812,28.44136012475117,27.736730973178304,28.34527388621957,3979945
2019-02-05,28.243852615356445,28.243852615356445,27.779437800803446,28.073033710910885,3846696
2019-02-06,27.73139190673828,28.057015731202764,27.234951635601828,27.806127009447263,7495222
2019-02-07,26.276762008666992,27.485839619817064,26.276762008666992,27.43246055277126,8647255
2019-02-08,25.62818145751953,26.29811404890868,25.569462773448326,25.996509974188022,7046827
2019-02-11,25.708253860473633,25.825691229231477,25.508075637093118,25.700245654311047,4083378
2019-02-12,26.36217498779297,26.468938032684893,26.033882541941455,26.06324188963784,4105462
2019-02-13,26.807903289794922,26.898652362406963,26.244736094611184,26.575697107990035,4093592
2019-02-14,26.31679916381836,27.15487968298361,26.311461991380426,26.984060786038953,4270125
2019-02-15,27.01608657836914,27.096158848064444,25.871067321541727,26.033877998695996,6667582
2019-02-18,26.903989791870117,27.106839077840014,26.634416054269973,26.690466160515765,2915008
2019-02-19,26.936016082763672,26.994734766439667,26.49562350694972,26.69580172793388,2781821
2019-02-20,27.62997055053711,27.912892120575904,26.957371713801123,26.984062474149017,5281927
2019-02-21,27.816801071166992,27.896870890144427,27.624628609133204,27.758082387835547,3285294
2019-02-22,27.86484718322754,28.07303364059071,27.70470507277205,27.75808659233866,3284897
2019-02-25,28.52676773071289,28.676233027016597,27.971606369131703,28.083704117237478,5245777
2019-02-26,28.371963500976562,28.46271011534002,27.97160704617627,28.345272744224,3363892
2019-02-27,28.22783851623535,28.39865741987692,28.024989231977738,28.366627039260877,2897120
2019-02-28,28.110397338867188,28.179792821181916,27.896873719531182,28.01431354634915,3766616
2019-03-01,28.441360473632812,28.72961674451941,28.35595102683351,28.35595102683351,3815945
2019-03-04,28.548120498657227,28.729616181610687,28.47338784623315,28.665560321888375,3335476
2019-03-05,28.243852615356445,28.548122870808474,28.201147889245057,28.48406700576356,3113042
2019-03-06,27.86484718322754,28.030328914586292,27.69402827920986,28.024989293683028,3613209
2019-03-07,26.925342559814453,27.65132288432834,26.65310024415228,27.64598571179852,6377289
2019-03-08,26.733169555664062,26.75986031428489,26.210036072833155,26.503631969418024,5004932
2019-03-11,27.090822219848633,27.133524493317115,26.791886719616514,26.94669164185511,2799635
2019-03-12,26.98939323425293,27.48049870112782,26.936014174484374,27.357721722348145,3838020
2019-03-13,27.160215377807617,27.240287649485794,26.866621944809182,26.903987046330382,3161106
2019-03-14,27.20825958251953,27.448473948095184,27.0321010753672,27.22961071924594,3396755
2019-03-15,27.581928253173828,27.843493783620833,27.24029044283764,27.416446520700603,10984891
2019-03-18,27.27765464782715,27.597938831577025,27.22961030649383,27.56591090285085,3486583
2019-03-19,28.217161178588867,28.387980078936558,27.282994399220822,27.363066676850412,6359114
2019-03-20,27.60861587524414,28.371963689046407,27.533883224788024,28.307905382766826,5799430
2019-03-21,27.49117660522461,27.678009442587086,27.277653012775502,27.49117660522461,4130929
2019-03-22,26.95737075805664,27.880860750725972,26.95737075805664,27.635309191773263,7978498
2019-03-25,27.090822219848633,27.37374130722495,26.823917097084017,26.914663712631704,3965066
2019-03-26,26.898653030395508,27.272318778917015,26.818580749321878,27.064134765316595,4435739
2019-03-27,27.41110610961914,27.57658782254212,27.03210079046202,27.069468339644523,4751485
2019-03-28,27.272315979003906,27.635307344711254,27.18690653392502,27.309683529317475,3881674
2019-03-29,27.891536712646484,27.891536712646484,27.25630302326084,27.29900774738145,5257470
2019-04-01,29.039228439331055,29.21538451641324,28.179794296360647,28.185133917276204,9531438
2019-04-02,29.33281898498535,29.40755408441855,28.76698325656035,29.039225552369572,5890941
2019-04-03,29.621078491210938,29.80257417605164,29.557020182578388,29.573034147675482,5406529
2019-04-04,30.010757446289062,30.138871612218136,29.524991539838506,29.62641494850184,4651219
2019-04-05,29.898653030395508,30.138867363681126,29.791892464626212,30.064134722818242,3691114
2019-04-08,29.877304077148438,29.962713515295032,29.423566130964183,29.573031423598746,2984571
2019-04-09,29.482288360595703,30.01075901667615,29.423569670836123,29.791898223186426,3785475
2019-04-10,29.39154052734375,29.62641527669353,29.284777497098112,29.492963937130618,4839541
2019-04-11,29.599721908569336,29.73317568460635,29.231393403897435,29.482284544251893,3232207
2019-04-12,30.250972747802734,30.38976371057378,29.354173558599655,29.471610935600918,6015461
2019-04-15,30.154890060424805,30.30969500663636,29.861296583337783,29.946706039989365,4050229
2019-04-16,30.400440216064453,30.565919487117075,30.160225843768288,30.160225843768288,4577867
2019-04-17,31.00364112854004,31.275883410042752,30.544566004760718,30.70470809124867,6891490
2019-04-18,31.660226821899414,31.67624078619691,30.77410447581082,30.891541846155178,9774145
2019-04-23,31.5534725189209,32.02856171504189,31.505428168229706,31.900447526939594,5529441
2019-04-24,31.195819854736328,31.612190342505723,30.875533169206015,30.982296213797607,5368441
2019-04-25,30.800800323486328,31.131761352909,30.74208162860847,30.971619235219894,6302109
2019-04-26,31.12108039855957,31.350620422730245,30.459158428200787,30.49652352999471,5636341
2019-04-29,31.035673141479492,31.36129697742206,30.912898586583374,31.12108259194822,3586350
2019-04-30,31.142436981201172,31.25987436656086,30.710050096908308,30.72606651149768,4157251
2019-05-02,31.286563873291016,31.633538842770935,31.08905421587362,31.14243573371492,4670392
2019-05-03,31.24919319152832,31.24919319152832,31.05702317408755,31.16378619907777,3778506
2019-05-06,30.60862159729004,30.92890821576033,30.069474210773215,30.31502818262322,7688969
2019-05-07,30.224279403686523,30.747412831356097,30.106842036733344,30.592607916625102,6431663
2019-05-08,30.58727264404297,30.73140077575206,29.984066911498687,30.069476356085122,5969448
2019-05-09,29.706485748291016,30.331042582277885,29.56769479668416,30.19225163067103,8904113
2019-05-10,28.766984939575195,30.122859325806232,28.473389041538464,30.032112704642053,9771605
2019-05-13,27.822139739990234,28.542782839025254,27.48050196532073,28.473387360015,8608353
2019-05-14,28.1584415435791,28.436021023215766,27.982283028348792,28.29189288691001,6358110
2019-05-15,28.985849380493164,29.2847824885913,27.65666313754683,28.361292402186137,8015141
2019-05-16,28.825700759887695,28.99651964030502,28.414667522853005,28.852391515983403,6036731
2019-05-17,28.48406410217285,28.81502508373775,28.201145014494376,28.761643569479,6455844
2019-05-20,27.768756866455078,28.5961605054538,27.581924023608007,28.55879540583077,5902707
2019-05-21,27.822139739990234,28.329259229856817,27.70470236700862,27.992958627324985,5243845
2019-05-22,27.13352394104004,28.057013835308222,27.133523941040043,27.992957978165204,8654218
2019-05-23,27.3691349029541,27.5512878027813,27.137830264789393,27.502133412323868,10379191
2019-05-24,27.426959991455078,27.91848264799355,27.392262308834198,27.614894500809257,4875293
2019-05-27,27.583087921142578,28.14400059069817,27.476109376149463,27.941609393929454,3453650
2019-05-28,27.571521759033203,27.970522528130367,27.499238242278064,27.701632089192447,4783300
2019-05-29,27.31130599975586,27.45876385565471,27.192761552939913,27.392261953916154,4878996
2019-05-30,27.351781845092773,27.606215569465327,27.201433197716604,27.455866922089157,2426146
2019-05-31,26.85158920288086,26.93543862474685,26.43235004991052,26.86026428698143,7603553
2019-06-03,26.97880744934082,26.97880744934082,26.42945797388245,26.657871786903133,4649021
2019-06-04,28.091960906982422,28.10063599080789,26.883392571861055,27.062654652549238,6893639
2019-06-05,27.78548240661621,28.198939932033717,27.533939449049686,28.132440679371264,3793627
2019-06-06,27.360456466674805,27.950285210822333,27.186978672334753,27.63802199846673,5061179
2019-06-07,27.528152465820312,27.64380609606031,27.334436348135714,27.490566627264055,3415827
2019-06-11,28.028352737426758,28.135331294338,27.768134697699953,27.81439562360428,4293513
2019-06-12,27.80860710144043,27.996544239059357,27.716087915887513,27.869324723170354,3486683
2019-06-13,27.857765197753906,27.898241849559017,27.52526363897325,27.73632993809905,3432408
2019-06-14,27.421175003051758,27.710306437965727,27.282392232547416,27.66404551446428,3525423
2019-06-17,27.360456466674805,27.661153785509185,27.319979817529894,27.49923923257077,2406116
2019-06-18,28.138221740722656,28.227852780774597,27.039522775626285,27.380699420359438,5856365
2019-06-19,28.45047950744629,28.548785621564978,28.135328145298732,28.198936579782842,4491864
2019-06-20,28.548789978027344,28.82924635545667,28.531442461622635,28.623961665074447,4420207
2019-06-21,28.69335174560547,28.768526077863214,28.430242908763198,28.58637319417556,11834480
2019-06-24,27.61778450012207,27.91848182795226,27.224565325593304,27.73343813455512,7525355
2019-06-25,27.519481658935547,27.56285177283511,27.282392763799155,27.334437961326522,4291975
2019-06-26,27.82306480407715,27.967631838209392,27.308413058077065,27.354673978575484,4234354
2019-06-27,27.927152633666992,28.352176002500965,27.721870627041074,27.8722166300851,3676474
2019-06-28,28.291460037231445,28.464937836835226,27.8953500520971,27.8953500520971,4708268
2019-07-01,28.224958419799805,29.057657700917545,28.196047663008773,28.91309065636391,4391668
2019-07-02,28.12954330444336,28.349284662545703,27.88089119207545,28.26543525360522,3402622
2019-07-03,28.346393585205078,28.55745987830271,28.005219604547342,28.080393937049507,3367864
2019-07-04,28.35506820678711,28.681785477713674,28.337720692203003,28.337720692203003,2196698
2019-07-05,28.404218673706055,28.50830640868951,28.18447996261173,28.45047959457431,2233919
2019-07-08,28.091960906982422,28.41000576403958,27.895351310763093,28.0456999815261,3077194
2019-07-09,27.623567581176758,27.97630747187584,27.204328438435326,27.964744229517038,4359533
2019-07-10,27.189868927001953,27.756565872525357,27.13204476481675,27.447196128962386,3891737
2019-07-11,26.97591209411621,27.37491287324881,26.822672626012825,27.244805191936663,3791196
2019-07-12,26.79665184020996,26.990367950940342,25.755779813894527,25.99865030698406,7918520
2019-07-15,26.900737762451172,27.08867491072204,26.646304020491137,26.657869913885563,3429090
2019-07-16,27.074216842651367,27.149391167747524,26.513301540662937,26.60004175857068,3160191
2019-07-17,26.675216674804688,26.903627813208495,26.666541591973896,26.816890245498023,3108396
2019-07-18,26.241519927978516,26.666540624640835,26.241519927978516,26.513301166438392,4794735
2019-07-19,26.27621841430664,26.591369802612768,26.247305004937683,26.310913444701498,4527383
2019-07-22,26.623170852661133,26.735933666198147,26.21549766376101,26.253083500193732,3180127
2019-07-23,27.782588958740234,28.12954454644073,26.727260187568763,26.759064405572648,8938799
2019-07-24,28.45915412902832,28.901525005092267,27.450086320220674,27.75656524658084,6815425
2019-07-25,27.90402603149414,28.78876522478899,27.565742852739106,28.528547190968208,7401015
2019-07-26,27.973413467407227,28.10352379816662,27.739218054583723,27.849087409286618,4264948
2019-07-29,28.028352737426758,28.06882939001816,27.718982961199075,27.768134697699953,3655514
2019-07-30,27.317089080810547,28.04280713034015,27.227458046988723,27.950285286160128,5215455
2019-07-31,27.117591857910156,27.481895004372216,27.117591857910156,27.181200301703218,3177619
2019-08-01,27.062650680541992,27.3431070026857,26.738824249875982,27.033737274860457,3684358
2019-08-02,26.151891708374023,26.455477195114927,25.969738825057675,26.35428291690785,8702319
2019-08-05,25.405933380126953,25.935041878171923,25.24980309060941,25.718193959162033,7186158
2019-08-06,25.02717399597168,25.619890944582323,24.98958550212566,25.52736909343492,4830895
2019-08-07,25.044517517089844,25.536040104430366,24.818994546342747,25.17751599932687,6270309
2019-08-08,25.356782913208008,25.38569632413822,24.98669549669311,25.359673723877055,3728010
2019-08-09,24.622385025024414,25.336539774274605,24.576124106746317,25.252690368078408,5992497
2019-08-12,24.489389419555664,24.91441016434984,24.286995557707364,24.74960479483553,4112436
2019-08-13,24.778518676757812,25.30473630620035,23.95449455377096,24.339038614074266,8725309
2019-08-14,24.01810646057129,24.923086660796095,23.971845534235833,24.899954871568447,5863081
2019-08-15,23.436952590942383,24.191584112596423,23.309735707384412,24.136650754750857,6709192
2019-08-16,23.85040855407715,23.908235370863423,23.462973655424484,23.578624636877382,5103707
2019-08-19,24.26964569091797,24.26964569091797,23.91690585027594,24.151103908723755,4361886
2019-08-20,23.90245246887207,24.341932588687246,23.830171595863103,24.26964906355848,3540581
2019-08-21,24.260974884033203,24.373735053414897,23.887994042934476,23.937148427752792,3399450
2019-08-22,24.29856300354004,24.700454638205233,24.01232501160317,24.073042643611572,3509264
2019-08-23,23.54681968688965,24.567453423843773,23.515015469068718,24.396866441317076,6636046
2019-08-26,23.899560928344727,24.01810537551133,23.448517579980667,23.506344398317516,3395957
2019-08-27,24.02099609375,24.31301834268591,23.728973844814092,23.93714932917936,4040763
2019-08-28,24.116409301757812,24.16267022687954,23.723192764283002,24.026780914181774,2733419
2019-08-29,24.278324127197266,24.35928008400216,23.90823672223796,24.081714530282685,3234928
2019-08-30,24.694671630859375,24.946214576707135,24.469148631469157,24.506737124094048,5286717
2019-09-02,24.633953094482422,24.87103932706379,24.59058298249178,24.769845051205245,2332925
2019-09-03,24.879714965820312,25.02427935689731,24.41999654227032,24.865258261500646,4655596
2019-09-04,25.426176071166992,25.48978451546951,25.131260335408165,25.290284098284378,4304437
2019-09-05,26.22417449951172,26.365850742774533,25.752892799253353,25.87721887435021,6145849
2019-09-06,26.2559757232666,26.452585302874848,26.105629717325765,26.380304436288537,4482552
2019-09-09,26.860260009765625,26.897845846603246,26.339824001722025,26.357171515040886,3804666
2019-09-10,27.091567993164062,27.380699439556334,26.871826608718855,26.871826608718855,5163596
2019-09-11,27.282390594482422,27.539717794796413,27.265043080725903,27.348892491355183,4477360
2019-09-12,27.61778450012207,27.91848182795226,27.149393645755424,27.3488940434567,5700252
2019-09-13,28.068830490112305,28.17002742979662,27.664048035614886,27.70741815262245,4959885
2019-09-16,27.78548240661621,28.071720395822293,27.52526436507988,27.81439581702245,4503381
2019-09-17,27.305524826049805,27.71030725560129,27.056872686407615,27.64380800489319,4468286
2019-09-18,27.38648223876953,27.53683091561547,27.140720896582092,27.28239448925158,2994874
2019-09-19,27.42406463623047,27.629349298787908,27.195653491094603,27.363349663103403,4043157
2019-09-20,27.377803802490234,27.713196147583133,27.363349750832374,27.493457432709675,11114925
2019-09-23,26.738826751708984,27.236131010875337,26.420781911573485,27.207217602488505,5321381
2019-09-24,26.290672302246094,26.84001906504088,26.26464970617811,26.70412976853339,3621067
2019-09-25,26.25308609008789,26.388978050500288,25.86276037581371,26.11141250876761,4346545
2019-09-26,25.94371795654297,26.426568200469713,25.909022924679924,26.22995859971271,3806145
2019-09-27,26.241519927978516,26.34560500545538,25.935038359454246,26.01599695587321,3018081
2019-09-30,26.38030242919922,26.42366988500366,26.06803924341945,26.157670269371437,3181028
2019-10-01,26.11719512939453,26.71280553837301,26.082500098379803,26.54510935230878,3670508
2019-10-02,25.475324630737305,26.14032505433032,25.475324630737305,26.024671423034352,4642698
2019-10-04,25.333650588989258,25.67771805010187,25.012717569100428,25.536044461229533,5020692
2019-10-07,25.33075714111328,25.42906325639041,25.006930692211224,25.327866330806213,2962120
2019-10-08,25.186193466186523,25.524476628273007,24.804540191913638,25.42617316234619,5111047
2019-10-09,25.67482566833496,25.885889307363595,25.004040955045976,25.194868921056646,4821250
2019-10-10,26.334041595458984,26.362957655865593,25.67771624455156,25.718192894457605,5246760
2019-10-11,27.213001251220703,27.26504379385145,26.400542980969924,26.50752152869945,6475004
2019-10-14,27.21589469909668,27.27661233077657,26.707024508508958,26.970133361748527,3439747
2019-10-15,27.78548240661621,27.993655248573376,27.247698807723772,27.432742512627847,5468080
2019-10-16,28.219181060791016,28.30592130062352,27.739224235048688,27.797051061603693,6180320
2019-10-17,28.407108306884766,28.74828490475542,28.10641365976073,28.193151225219868,6890967
2019-10-18,28.002328872680664,28.378197884126717,27.681393216446732,27.78259014759281,7465333
2019-10-21,28.45047950744629,28.641307463018144,28.09484884511815,28.09484884511815,5600194
2019-10-22,28.707809448242188,28.892853148812918,28.45626384444651,28.45626384444651,6176252
2019-10-23,29.155961990356445,29.21957043090296,28.537222448182433,28.537222448182433,5377275
2019-10-24,30.104307174682617,31.023743900321186,29.786262373784663,29.838304911188626,11681106
2019-10-25,30.5784854888916,30.884964430001336,30.00022263529447,30.06961534465875,6910137
2019-10-28,30.965917587280273,31.295525633696577,30.590045970714986,30.590045970714986,6492124
2019-10-29,30.908092498779297,31.20878715666558,30.659440382031168,30.93700590567366,4987974
2019-10-30,30.705699920654297,31.416961211461228,30.52643786682516,31.139395700311237,7848911
2019-10-31,30.306703567504883,30.740399410136035,30.09852807785486,30.740399410136035,6632705
2019-11-01,30.47439956665039,30.665224887562736,30.318269276427603,30.393440958881733,3852254
2019-11-04,30.734617233276367,31.515271327168367,30.624745217207938,30.937008446036575,9478289
2019-11-05,30.83292007446289,30.867615104029902,30.352963325053658,30.358744945941602,6833517
2019-11-06,30.422353744506836,30.578486683646954,30.23731270058461,30.39344033548532,5518134
2019-11-07,31.104705810546875,31.226141073241664,30.5322271807856,30.5322271807856,6203156
2019-11-08,30.908092498779297,31.220353049847226,30.746177950594753,31.174092129240144,5008154
2019-11-11,30.896528244018555,31.08157193625962,30.607396811861978,30.769311368632735,3812284
2019-11-12,31.179874420166016,31.336004685776683,30.983264857052113,31.133613502499177,4222413
2019-11-13,30.96013832092285,31.13940040181744,30.630530221211934,30.983270109737543,4955884
2019-11-14,29.572311401367188,30.243096166499782,29.514484579796473,30.011791532336794,12965253
2019-11-15,29.306312561035156,29.873009593735386,29.265833254370875,29.39883441730785,9322020
2019-11-18,29.04608917236328,29.474003342037456,28.76274203413009,29.242698743851342,7441560
2019-11-19,29.005611419677734,29.421959718611895,28.942002983299965,28.999829798959606,5752832
2019-11-20,28.970914840698242,29.17909030508423,28.67311099937995,28.884177273970295,4569152
2019-11-21,29.50870132446289,30.15057264326694,28.866830005658844,28.913090929929776,7450238
2019-11-22,30.08696746826172,30.191052570074465,29.479791113753993,29.491357009106522,6510711
2019-11-25,30.503313064575195,30.78087861513478,30.3645302892954,30.387659425782147,4901167
2019-11-26,30.370311737060547,30.63052977074004,30.248876477868798,30.422354282948543,4721270
2019-11-27,30.318267822265625,30.76931115595571,30.225745976784605,30.49174561951264,3819088
2019-11-28,30.04648208618164,30.237310038499253,29.94239435329199,30.237310038499253,1837109
2019-11-29,29.60700798034668,29.988661309685913,29.589660463393077,29.91927124187151,3765609
2019-12-02,28.82924461364746,29.71687727221213,28.82635380310799,29.55496270868421,5888388
2019-12-03,28.476505279541016,28.999832169373835,28.268329786998102,28.846592686621914,4909140
2019-12-04,28.681785583496094,28.85526338209661,28.459156051372723,28.459156051372723,3710136
2019-12-05,28.485177993774414,28.83791520369947,28.485177993774414,28.629742380594198,2946118
2019-12-06,28.597936630249023,28.623956574168357,28.17002246130634,28.566132413810266,3830661
2019-12-09,28.36663246154785,28.765633230287275,28.320371541289937,28.699131334084377,2296653
2019-12-10,28.19314956665039,28.297237291197412,27.768128890605546,28.175802054579098,4484393
2019-12-11,28.621068954467773,28.704918372331115,28.1758072225707,28.233634041494415,3454083
2019-12-12,28.866825103759766,29.04608714941388,28.320369188905907,28.609497927412242,3730265
2019-12-13,29.277393341064453,29.890351180295728,29.121263071094113,29.491350422762896,6705703
2019-12-16,29.410396575927734,29.491352526851305,29.12126514877829,29.491352526851305,3189880
2019-12-17,29.520267486572266,29.583875926507325,29.288962863117625,29.375700439338274,4268220
2019-12-18,29.09235382080078,29.543397182044583,29.040308621963554,29.398832784194074,3606623
2019-12-19,28.86104965209961,29.109701799460424,28.49385305230126,29.028745841461056,4174679
2019-12-20,28.89573860168457,28.97091292261802,28.71647920756875,28.80610757856702,10456047
2019-12-23,28.78876495361328,28.81189674188245,28.467829293186714,28.739613218690955,3001240
2019-12-27,28.820568084716797,29.017177669099038,28.72226461858549,28.794548139046526,2365038
2019-12-30,28.548789978027344,28.76852872198023,28.48518153383677,28.68178848783676,1557965
2020-01-02,28.898632049560547,29.092350815662364,28.485177224865385,28.56902398349125,2973654
2020-01-03,28.375307083129883,28.756960367754886,28.01967639694649,28.71069944392518,4014262
2020-01-06,28.22206687927246,28.222066879272464,27.603327370523857,27.95028561635763,3441396
2020-01-07,28.447593688964844,28.649984921142952,28.282788301170108,28.363746915737334,2816618
2020-01-08,28.606611251831055,28.62106795605768,28.149786293780796,28.219176352372873,2659070
2020-01-09,28.728042602539062,28.99982648337029,28.7078042802199,28.855259460749725,3098476
2020-01-10,28.583478927612305,28.858153625156252,28.54010881977073,28.829240219928536,3130777
2020-01-13,28.274110794067383,28.68178399603288,28.0572628947888,28.68178399603288,3089806
2020-01-14,28.01967430114746,28.43313177422236,27.9126957570355,28.256763175615884,4170529
2020-01-15,27.317089080810547,28.02256615359355,27.26215307552633,28.01967534323535,5857810
2020-01-16,27.106021881103516,27.43852075559796,26.923869009242978,27.345998914537322,4517609
2020-01-17,26.999046325683594,27.473221476645158,26.981698810079116,27.36913373089851,4582967
2020-01-20,26.92676544189453,27.053982336886307,26.724374203829417,26.892070407282237,2802010
2020-01-21,26.831348419189453,27.048196328528352,26.57113039755885,26.7619557090988,3320743
2020-01-22,26.261762619018555,27.531045951974328,26.111413945941564,26.92098147994704,8999759
2020-01-23,25.692174911499023,26.25597845980888,25.576521269515563,26.024673827961795,5682839
2020-01-24,25.408823013305664,25.851193914520785,25.298953653629415,25.767347152598255,5996104
2020-01-27,24.61949920654297,25.11391270512571,24.512520645577354,25.056085882523774,6571183
2020-01-28,25.030065536499023,25.14282571708591,24.35638995939816,24.685998069178222,6708750
2020-01-29,25.10523796081543,25.287388191843633,24.908628373348535,25.12547628601419,3965600
2020-01-30,24.74382209777832,25.087886874141205,24.659975337497798,24.84790983463518,3977028
2020-01-31,24.174238204956055,24.842132192304344,24.09617305284158,24.7756302833772,6017511
2020-02-03,24.067256927490234,24.278323221545136,23.948712481223822,24.21471478270551,4874196
2020-02-04,24.489389419555664,24.61082467581677,24.0643660226418,24.20025798332064,4197249
2020-02-05,25.475324630737305,25.475324630737305,24.35927822763354,24.518299318545896,7289595
2020-02-06,25.48689079284668,25.952393529613808,25.44930494964009,25.755783925151906,4471882
2020-02-07,24.798757553100586,25.3741269252186,24.703342249359626,25.3741269252186,5351345
2020-02-10,24.89128303527832,25.191977737593668,24.677325914342447,24.859478813419194,4438165
2020-02-11,24.654191970825195,25.88588938789446,24.521193473621825,25.76445678457128,9279666
2020-02-12,25.440624237060547,25.524473641232248,24.633950322850247,24.642625405120164,5981323
2020-02-13,25.006933212280273,25.287389578480617,24.758281066901834,25.038737433102177,5057287
2020-02-14,24.90284538269043,25.452194870861995,24.88549786703825,24.980913181304956,3901916
2020-02-17,25.255586624145508,25.576522311176628,25.1486080618018,25.270043329982222,3431491
2020-02-18,24.558778762817383,24.9895837680862,24.558778762817383,24.923084520975856,4942339
2020-02-19,24.732257843017578,24.778521419903328,24.336150498041018,24.683106107726154,3754859
2020-02-20,25.296062469482422,25.62277973329334,24.460475064515162,24.67443215992539,7037589
2020-02-21,24.631061553955078,25.40304050729758,24.3477117552875,25.10234319477191,7961935
2020-02-24,22.971452713012695,23.960279683738758,22.855799070901192,23.896671241425366,12125682
2020-02-25,22.841341018676758,23.25479852145193,22.53486206769823,23.199865166384278,8358050
2020-02-26,23.237449645996094,23.29527646025594,22.13297048901875,22.696775297753415,9711085
2020-02-27,22.459692001342773,22.907844566063464,22.18212511318022,22.673649120311858,9454676
2020-02-28,21.70794677734375,21.86986132431268,21.23377300771101,21.49109887938356,14626473
2020-03-02,21.470861434936523,22.09827469438409,21.106555678425227,21.973948631851428,9081850
2020-03-03,21.204862594604492,22.06647268759435,21.06897195094457,21.719515736664867,10495161
2020-03-04,21.759990692138672,21.800468665940297,21.066076886711866,21.300272298771006,7911854
2020-03-05,20.930185317993164,21.846731311211407,20.860793936183622,21.81203495727675,7427867
2020-03-06,20.158206939697266,20.6208161650386,19.707162281959558,20.38951155236793,12228943
2020-03-09,17.44904899597168,18.628703811971995,17.376766803909504,18.620030055009316,18649227
2020-03-10,17.73818016052246,18.998790907367287,17.44037498748643,17.876962922043372,14755257
2020-03-11,17.882747650146484,18.70677054452562,17.625420425403522,18.082248055465,10554718
2020-03-12,14.511479377746582,17.142570300766547,14.505697757064006,16.98933215754229,24436875
2020-03-13,14.832414627075195,16.833200105769976,14.447870558885022,15.352850646780915,24212379
2020-03-16,13.253758430480957,14.07778253158673,12.822954788032296,13.878282155159392,17741977
2020-03-17,14.08067512512207,14.398718648000772,12.432629366294476,13.907197322119092,16269640
2020-03-18,12.768021583557129,13.800218610345649,12.38925911010332,13.407000758524301,12449752
2020-03-19,12.62923812866211,13.366522135602096,12.152173488591432,12.721761306915594,13842283
2020-03-20,13.11208724975586,13.83780537363655,13.097631870424074,13.300023093788266,20035159
2020-03-23,13.302913665771484,13.586262169033681,12.415282313912687,12.556955902513831,14638267
2020-03-24,16.931507110595703,16.931507110595703,14.170306890816574,14.28306839680066,16260714
2020-03-25,17.211963653564453,18.446551885054497,16.376374893150512,17.6080723141911,18199555
2020-03-26,17.107877731323242,17.107877731323242,16.00050625883935,16.71755065009895,13358554
2020-03-27,15.728721618652344,16.850549653184064,15.598611282202114,16.613462093671302,10618328
2020-03-30,15.731614112854004,16.061223552718452,15.190938362539711,15.801005504085468,7997146
2020-03-31,15.913764953613281,16.639482993944274,15.419351520800527,15.925329520959304,8429481
2020-04-01,14.760133743286133,15.387547037134398,14.760133743286133,15.323938597199339,7825365
2020-04-02,14.557741165161133,15.375982428795247,14.060436889063658,14.890242720810335,9921058
2020-04-03,14.178979873657227,14.658937955966682,14.051762995351968,14.543284319602112,6968859
2020-04-06,15.812569618225098,15.812569618225098,14.88734984660764,15.005892962672288,8107113
2020-04-07,16.272287368774414,17.217745503692665,15.604394778853099,16.763810019554782,10192549
2020-04-08,16.263612747192383,16.549852034505577,15.69402498290035,16.16241714671275,6569412
2020-04-09,17.255332946777344,17.266898841034106,16.309874796712208,16.76959323525083,10697452
2020-04-14,17.000898361206055,17.882748097047617,16.980660034749636,17.836487170775925,6978347
2020-04-15,15.97159194946289,17.07896335971492,15.919548076345743,17.07896335971492,7779054
2020-04-16,16.01207160949707,16.662615396689212,15.786548596337717,16.35613642449312,6308863
2020-04-17,16.792724609375,17.133898617573475,16.37059331516369,16.561419972281126,10118608
